id	hId	tId	doctype	path	ref	book_id	book_alias	book_shortName_en	book_shortName	book_name_en	book_name	book_author	book_virtual	level	h1_id	h1	h1_title_en	h1_title	h1_intro_en	h1_intro	h1_start	h1_count	h2_id	h2	h2_title_en	h2_title	h2_intro_en	h2_intro	h2_start	h2_count	h3_id	h3	h3_title_en	h3_title	h3_intro_en	h3_intro	h3_start	h3_count	ordinal	numInChapter	grade_id	grade_grade_en	grade_grade	grader_id	grader_shortName_en	grader_shortName	grader_name_en	grader_name	grade_grade_ids	grade_grades	verified	remark	numActual	num	num0	title_en	title	part_en	part	chain_en	body_en	footnote_en	chain	body	footnote	tags	books	lastmod	lastfixed	highlight	commented
449305	449305	120705	hadith	adab/45/6	adab:1128	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120710	45	Letters	كتاب الرَّسَائِلِ	null	null	1117	19	120705	6	The one who is put first in a letter	بَابُ: بِمَنْ يَبْدَأُ فِي الْكِتَابِ؟	null	null	1124	5	null	null	null	null	null	null	null	null	143932	12	500	Weak	ضعيف	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:500	Albānī:Weak	null	null	null	1128	1128	null	null	null	null	null	Abu Hurayra said, "The Prophet ﷺ said, 'A man from the tribe of Israel - and he mentioned the entire hadith - had his friend write to him, 'From so-and-so to so-and-so.'"	null	حَدَّثَنَا مُوسَى قَالَ حَدَّثَنَا أَبُو عَوَانَةَ قَالَ حَدَّثَنَا عُمَرُ عَنْ أَبِيهِ عَنْ أَبِي هُرَيْرَةَ سَمِعْتُهُ يَقُولُ	قَالَ النَّبِيُّ ﷺ إِنَّ رَجُلاً مِنْ بَنِي إِسْرَائِيلَ وَذَكَرَ الْحَدِيثَ وَكَتَبَ إِلَيْهِ صَاحِبُهُ مِنْ فُلاَنٍ إِلَى فُلانٍ	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449306	449306	120706	hadith	adab/45/7	adab:1129	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120710	45	Letters	كتاب الرَّسَائِلِ	null	null	1117	19	120706	7	How are you this morning?	بَابُ: كَيْفَ أَصْبَحْتَ؟	null	null	1129	2	null	null	null	null	null	null	null	null	143933	13	100	Sound	صحيح	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:100	Albānī:Sound	null	null	null	1129	1129	null	null	null	null	null	Mahmud ibn Labid said, "When Sa'd's eye was gravely wounded in the Battle of the Ditch, they moved him to the house of a woman called Rufayda who used to treat the wounded. When the Prophet ﷺ passed by him, he would inquire, 'How are you this evening?' and in the morning, 'How are you this morning?' and he would tell him."	null	حَدَّثَنَا أَبُو نُعَيْمٍ قَالَ حَدَّثَنَا ابْنُ الْغَسِيلِ عَنْ عَاصِمِ بْنِ عُمَرَ عَنْ مَحْمُودِ بْنِ لَبِيدٍ قَالَ لَمَّا أُصِيبَ أَكْحُلُ سَعْدٍ يَوْمَ الْخَنْدَقِ فَثَقُلَ حَوَّلُوهُ عِنْدَ امْرَأَةٍ	يُقَالُ لَهَا رُفَيْدَةُ وَكَانَتْ تُدَاوِي الْجَرْحَى فَكَانَ النَّبِيُّ ﷺ إِذَا مَرَّ بِهِ يَقُولُ كَيْفَ أَمْسَيْتَ؟ وَإِذَا أَصْبَحَ كَيْفَ أَصْبَحْتَ؟ فَيُخْبِرُهُ	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449307	449307	120706	hadith	adab/45/7	adab:1130	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120710	45	Letters	كتاب الرَّسَائِلِ	null	null	1117	19	120706	7	How are you this morning?	بَابُ: كَيْفَ أَصْبَحْتَ؟	null	null	1129	2	null	null	null	null	null	null	null	null	143934	14	100	Sound	صحيح	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:100	Albānī:Sound	null	null	null	1130	1130	null	null	null	null	null	It is related from Ka'b ibn Malik, who was one of the three to whom Allah turned that Ibn 'Abbas informed him that 'Ali ibn Abi Talib emerged from the Messenger of Allah ﷺ in his illness from which he died and the people said, "O Abu'l-Hasan! How is the Messenger of Allah ﷺ this morning?" He said, "Praise be to Allah, he is well this morning." 'Abbas ibn 'Abdu'l-Muttalib took him by the hand and said to him, "By Allah, in three days time you will be a subject. By Allah, I think that the Messenger of Allah ﷺ will die of this illness. I recognise death in the faces of the Banu Abdu'l-Muttalib when they are dying. Let us go to the Messenger of Allah ﷺ and ask him who will have this authority. If it is for us, then we will know that, and if it is for other than us, we will know it and he can advise him to look after us." 'Ali replied, "By Allah, if we ask him for it and he refuses us, then the people would never give it to us afterwards. By Allah, I will not ask it from the Messenger of Allah."	null	حَدَّثَنَا يَحْيَى بْنُ صَالِحٍ قَالَ حَدَّثَنَا إِسْحَاقُ بْنُ يَحْيَى الْكَلْبِيُّ قَالَ حَدَّثَنَا الزُّهْرِيُّ قَالَ أَخْبَرَنِي عَبْدُ اللهِ بْنُ كَعْبِ بْنِ مَالِكٍ الأَنْصَارِيُّ قَالَ وَكَانَ كَعْبُ بْنُ مَالِكٍ أَحَدَ الثَّلاَثَةِ الَّذِينَ تِيبَ عَلَيْهِمْ أَنَّ ابْنَ عَبَّاسٍ	أَخْبَرَهُ أَنَّ عَلِيَّ بْنَ أَبِي طَالِبٍ رَضِيَ اللَّهُ عَنْهُ خَرَجَ مِنْ عِنْدِ رَسُولِ اللهِ ﷺ فِي وَجَعِهِ الَّذِي تُوُفِّيَ فِيهِ فَقَالَ النَّاسُ يَا أَبَا الْحَسَنِ كَيْفَ أَصْبَحَ رَسُولُ اللهِ ﷺ؟ قَالَ أَصْبَحَ بِحَمْدِ اللهِ بَارِئًا قَالَ فَأَخَذَ عَبَّاسُ بْنُ عَبْدِ الْمُطَّلِبِ بِيَدِهِ فَقَالَ أَرَأَيْتُكَ؟ فَأَنْتَ وَاللَّهِ بَعْدَ ثَلاَثٍ عَبْدُ الْعَصَا وَإِنِّي وَاللَّهِ لَأَرَى رَسُولَ اللهِ ﷺ سَوْفَ يُتَوَفَّى فِي مَرَضِهِ هَذَا إِنِّي أَعْرِفُ وُجُوهَ بَنِي عَبْدِ الْمُطَّلِبِ عِنْدَ الْمَوْتِ فَاذْهَبْ بِنَا إِلَى رَسُولِ اللهِ ﷺ فَلْنَسْأَلْهُ فِيمَنْ هَذَا الأَمْرُ؟ فَإِنْ كَانَ فِينَا عَلِمْنَا ذَلِكَ وَإِنْ كَانَ فِي غَيْرِنَا كَلَّمْنَاهُ فَأَوْصَى بِنَا فَقَالَ عَلِيٌّ إِنَّا وَاللَّهِ إِنْ سَأَلْنَاهُ فَمَنَعَنَاهَا لاَ يُعْطِينَاهَا النَّاسُ بَعْدَهُ أَبَدًا وَإِنِّي وَاللَّهِ لاَ أَسْأَلُهَا رَسُولَ اللهِ ﷺ أَبَدًا	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449308	449308	120707	hadith	adab/45/8	adab:1131	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120710	45	Letters	كتاب الرَّسَائِلِ	null	null	1117	19	120707	8	Someone who writes at the end of a letter, "Peace be upon and the mercy of Allah" and writes so-and-so, son of so-and-so on the 20th of the month	بَابُ مَنْ كَتَبَ آخِرَ الْكِتَابِ: السّلامُ عَلَيْكُمْ وَرَحْمَةُ اللهِ	null	null	1131	1	null	null	null	null	null	null	null	null	143935	15	200	Good	حسن	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:200	Albānī:Good	null	null	null	1131	1131	null	null	null	null	Ibn Abi-Zinad related from his father that he tool this letter from Kharija ibn Zayd and from the great members of the family of Zayd:	"In the Name of Allah, the All-Merciful, Most Merciful. To the slave of Prophet, Mu'awiya, the Amir al-Mu'minin, from Zayd ibn Thabit. Peace be upon you, Amir al-Mu'minin, and the mercy of Allah. I praise Allah to you. There is no god but Him. Following on from that, you asked me about the inheritance of the grandfather and brothers (and he mentioned the letter). We ask Allah for guidance, preservation and firmness in all our affairs. We seek refuge with Allah from being misguided or ignorant or taking on what we have no knowledge of. Peace be upon you, Amir al-Mu'minin, and the mercy of Allah and His blessings and His forgiveness. Wuhayb has written it on Thursday, the 20th Ramadan, 42 (AH)."	null	حَدَّثَنَا ابْنُ أَبِي مَرْيَمَ قَالَ أَخْبَرَنَا ابْنُ أَبِي الزِّنَادِ قَالَ حَدَّثَنِي أَبِي أَنَّهُ أَخَذَ هَذِهِ الرِّسَالَةَ مِنْ خَارِجَةَ بْنِ زَيْدٍ وَمِنْ كُبَرَاءِ آلِ زَيْدٍ بِسْمِ اللهِ الرَّحْمَنِ الرَّحِيمِ لِعَبْدِ اللهِ مُعَاوِيَةَ أَمِيرِ الْمُؤْمِنِينَ مِنْ زَيْدِ بْنِ ثَابِتٍ سَلاَمٌ عَلَيْكَ أَمِيرَ الْمُؤْمِنِينَ وَرَحْمَةُ اللهِ فَإِنِّي أَحْمَدُ إِلَيْكَ اللَّهَ الَّذِي لاَ إِلَهَ إِلاَّ هُوَ أَمَّا بَعْدُ فَإِنَّكَ تَسْأَلُنِي	عَنْ مِيرَاثِ الْجَدِّ وَالإِخْوَةِ فَذَكَرَ الرِّسَالَةَ وَنَسْأَلُ اللَّهَ الْهُدَى وَالْحِفْظَ وَالتَّثَبُّتَ فِي أَمْرِنَا كُلِّهِ وَنَعُوذُ بِاللَّهِ أَنْ نَضِلَّ أَوْ نَجْهَلَ أَوْ نُكَلَّفَ مَا لَيْسَ لَنَا بِهِ عِلْمٌ وَالسَّلاَمُ عَلَيْكَ أَمِيرَ الْمُؤْمِنِينَ وَرَحْمَةُ اللهِ وَبَرَكَاتُهُ وَمَغْفِرَتُهُ وَكَتَبَ وُهَيْبٌ يَوْمَ الْخَمِيسِ لِثِنْتَيْ عَشْرَةَ بَقِيَتْ مِنْ رَمَضَانَ سَنَةَ اثْنَيْنِ وَأَرْبَعِينَ	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449309	449309	120708	hadith	adab/45/9	adab:1132	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120710	45	Letters	كتاب الرَّسَائِلِ	null	null	1117	19	120708	9	How are you?	بَابُ: كَيْفَ أَنْتَ؟	null	null	1132	1	null	null	null	null	null	null	null	null	143936	16	-1	No Grade	لا نعرف حكم له	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:-1	Albānī:No Grade	null	null	null	1132	1132	null	null	null	null	Anas ibn Malik reported that he heard 'Umar ibn al-Khattab being greeted by a man and he returned the greeting. Then 'Umar asked the man, "How are you?" The man replied, "I praise Allah to you." 'Umar said, :	This is what I wanted to hear from you."	null	حَدَّثَنَا إِسْمَاعِيلُ قَالَ حَدَّثَنِي مَالِكٌ عَنْ إِسْحَاقَ بْنِ عَبْدِ اللهِ بْنِ أَبِي طَلْحَةَ عَنْ أَنَسِ بْنِ مَالِكٍ أَنَّهُ سَمِعَ عُمَرَ بْنَ الْخَطَّابِ رَضِيَ اللَّهُ عَنْهُ وَسَلَّمَ عَلَيْهِ رَجُلٌ فَرَدَّ السَّلاَمَ ثُمَّ سَأَلَ عُمَرُ الرَّجُلَ كَيْفَ أَنْتَ؟ فَقَالَ أَحْمَدُ اللَّهَ إِلَيْكَ	فَقَالَ عُمَرُ هَذَا الَّذِي أَرَدْتُ مِنْكَ	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449310	449310	120709	hadith	adab/45/10	adab:1133	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120710	45	Letters	كتاب الرَّسَائِلِ	null	null	1117	19	120709	10	How to answer when someone asks you, "How are you this morning?"	بَابُ: كَيْفَ يُجِيبُ إِذَا قِيلَ لَهُ: كَيْفَ أَصْبَحْتَ؟	null	null	1133	3	null	null	null	null	null	null	null	null	143937	17	202	Good Due to External Factors	حسن لغيره	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:202	Albānī:Good Due to External Factors	null	null	null	1133	1133	null	null	null	null	null	Jabir ibn 'Abdullah reported that the Prophet ﷺ was asked, "How are you this morning?" He replied, "Well. Away from people who do not attend funerals or visit sick people."	null	حَدَّثَنَا أَبُو عَاصِمٍ عَنْ عَبْدِ اللهِ بْنِ مُسْلِمٍ عَنْ سَلَمَةَ الْمَكِّيِّ	عَنْ جَابِرِ بْنِ عَبْدِ اللهِ قِيلَ لِلنَّبِيِّ ﷺ كَيْفَ أَصْبَحْتَ؟ قَالَ بِخَيْرٍ مِنْ قَوْمٍ لَمْ يَشْهَدُوا جَنَازَةً وَلَمْ يَعُودُوا مَرِيضًا	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449311	449311	120709	hadith	adab/45/10	adab:1134	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120710	45	Letters	كتاب الرَّسَائِلِ	null	null	1117	19	120709	10	How to answer when someone asks you, "How are you this morning?"	بَابُ: كَيْفَ يُجِيبُ إِذَا قِيلَ لَهُ: كَيْفَ أَصْبَحْتَ؟	null	null	1133	3	null	null	null	null	null	null	null	null	143938	18	-1	No Grade	لا نعرف حكم له	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:-1	Albānī:No Grade	null	null	null	1134	1134	null	null	null	null	null	Muhajir (who is as-Sa'igh) said, "I was sitting with one of the Companions of the Messenger of Allah ﷺ called Dakhm, from al-Hadramaym. When someone asked him, 'How are you this morning?' Dakhm replied, 'We do not associate anything with Allah.'"	null	حَدَّثَنَا مُحَمَّدُ بْنُ الصَّبَّاحِ قَالَ حَدَّثَنَا شَرِيكٌ	عَنْ مُهَاجِرٍ هُوَ الصَّائِغُ قَالَ كُنْتُ أَجْلِسُ إِلَى رَجُلٍ مِنْ أَصْحَابِ النَّبِيِّ ﷺ ضَخْمٍ مِنَ الْحَضْرَمِيِّينَ فَكَانَ إِذَا قِيلَ لَهُ كَيْفَ أَصْبَحْتَ؟ قَالَ لا نُشْرِكُ بِاللَّهِ	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449312	449312	120709	hadith	adab/45/10	adab:1135	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120710	45	Letters	كتاب الرَّسَائِلِ	null	null	1117	19	120709	10	How to answer when someone asks you, "How are you this morning?"	بَابُ: كَيْفَ يُجِيبُ إِذَا قِيلَ لَهُ: كَيْفَ أَصْبَحْتَ؟	null	null	1133	3	null	null	null	null	null	null	null	null	143939	19	500	Weak	ضعيف	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:500	Albānī:Weak	null	null	null	1135	1135	null	null	null	null	null	Sayf ibn Wahb reported that Abu't-Tufayl asked him, "How old are you?" "Thirty-three years old," he replied. He said, "Shall I tell you a hadith which I heard from Hudhayfa ibn al-Yaman? A man from Muharib ibn Khasafa called 'Amr ibn Sulay', a Companion, was my age on that day and I was your age. Hudhayfa came to us in the mosque and sat at the edge of the people. 'Amr went over until he was standing in front of him and asked, 'How are you this morning (or evening), slave of Allah?' Hudhayfa said, 'I praise Allah.' 'Amr said, 'What are these hadiths which have come to us from you?' Hudhayfa said, 'What have you heard from me, 'Amr?' He said, 'Hadiths which I have not heard from anywhere else.' Hudhayfa said, 'By Allah, if I were to relate to you all that I have heard, you would be here with me until the middle of the night. 'Amr ibn Sulay', if you see Qays taking control of Syria, then beware and again beware. By Allah, Qays will not leave a believing slave of Allah without causing him to be in a state of fear or killing him. By Allah, a time will come to you in which the flood will not be stopped.' He said, 'Then what will help you against your people, may Allah have mercy on you?' He said, 'That is my business.' Then he sat down."	null	حَدَّثَنَا مُوسَى قَالَ حَدَّثَنَا رِبْعِيُّ بْنُ عَبْدِ اللهِ بْنِ الْجَارُودِ الْهُذَلِيُّ قَالَ حَدَّثَنَا سَيْفُ بْنُ وَهْبٍ قَالَ قَالَ لِي أَبُو الطُّفَيْلِ كَمْ أَتَى عَلَيْكَ؟ قُلْتُ أَنَا ابْنُ ثَلاَثٍ وَثَلاَثِينَ قَالَ أَفَلاَ أُحَدِّثُكَ بِحَدِيثٍ سَمِعْتُهُ مِنْ حُذَيْفَةَ بْنِ الْيَمَانِ إِنَّ رَجُلاً مِنْ مُحَارِبِ خَصَفَةَ يُقَالُ لَهُ عَمْرُو بْنُ صُلَيْعٍ وَكَانَتْ لَهُ صُحْبَةٌ وَكَانَ بِسِنِّي يَوْمَئِذٍ وَأَنَا بِسِنِّكَ الْيَوْمَ أَتَيْنَا حُذَيْفَةَ فِي مَسْجِدٍ فَقَعَدْتُ فِي آخِرِ الْقَوْمِ فَانْطَلَقَ عَمْرٌو حَتَّى قَامَ بَيْنَ يَدَيْهِ قَالَ كَيْفَ أَصْبَحْتَ أَوْ كَيْفَ أَمْسَيْتَ يَا عَبْدَ اللهِ؟ قَالَ أَحْمَدُ اللَّهَ قَالَ مَا هَذِهِ الأَحَادِيثُ الَّتِي تَأْتِينَا عَنْكَ؟ قَالَ وَمَا بَلَغَكَ عَنِّي يَا عَمْرُو؟ قَالَ أَحَادِيثُ لَمْ أَسْمَعْهَا قَالَ إِنِّي وَاللَّهِ لَوْ أُحَدِّثُكُمْ بِكُلِّ مَا	سَمِعْتُ مَا انْتَظَرْتُمْ بِي جُنْحَ هَذَا اللَّيْلِ وَلَكِنْ يَا عَمْرُو بْنَ صُلَيْعٍ إِذَا رَأَيْتَ قَيْسًا تَوَالَتْ بِالشَّامِ فَالْحَذَرَ الْحَذَرَ فَوَاللَّهِ لاَ تَدَعُ قَيْسٌ عَبْدًا لِلَّهِ مُؤْمِنًا إِلاَّ أَخَافَتْهُ أَوْ قَتَلَتْهُ وَاللَّهِ لَيَأْتِيَنَّ عَلَيْهِمْ زَمَانٌ لاَ يَمْنَعُونَ فِيهِ ذَنَبَ تَلْعَةٍ قَالَ مَا يَنْصِبُكَ عَلَى قَوْمِكَ يَرْحَمُكَ اللَّهُ؟ قَالَ ذَاكَ إِلَيَّ ثُمَّ قَعَدَ	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449313	449313	120711	hadith	adab/46/1	adab:1136	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120724	46	Gatherings	كتاب الْمَجَالِسِ	null	null	1136	17	120711	1	The best gathering is the most expansive one	بَابُ خَيْرُ الْمَجَالِسِ أَوْسَعُهَا	null	null	1136	1	null	null	null	null	null	null	null	null	143940	1	100	Sound	صحيح	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:100	Albānī:Sound	null	null	null	1136	1136	null	null	null	null	null	'Abdu'r-Rahman ibn Abi 'Amra al-Ansari related to him, "Abu Sa'id al-Khudri was told of a funeral." He continued, "It seemed that he was hanging back until people had taken their seats. Then he came. When the people saw him, they quickly made room for him. One of them stood up for him to let him sit in his place. He said, 'Don't. I heard the Messenger of Allah ﷺ say, "The best gathering is the most expansive one." 'Then he went to the side and sat in an expansive gathering."	null	حَدَّثَنَا عَبْدُ اللهِ بْنُ مُحَمَّدٍ قَالَ حَدَّثَنَا أَبُو عَامِرٍ الْعَقَدِيُّ قَالَ حَدَّثَنَا عَبْدُ الرَّحْمَنِ بْنُ أَبِي الْمَوَالِي قَالَ أَخْبَرَنِي عَبْدُ الرَّحْمَنِ بْنُ أَبِي عَمْرَةَ الأَنْصَارِيُّ قَالَ أُوذِنَ أَبُو سَعِيدٍ الْخُدْرِيُّ بِجِنَازَةٍ قَالَ	فَكَأَنَّهُ تَخَلَّفَ حَتَّى أَخَذَ الْقَوْمُ مَجَالِسَهُمْ ثُمَّ جَاءَ مَعَهُ فَلَمَّا رَآهُ الْقَوْمُ تَسَرَّعُوا عَنْهُ وَقَامَ بَعْضُهُمْ عَنْهُ لِيَجْلِسَ فِي مَجْلِسِهِ فَقَالَ لاَ إِنِّي سَمِعْتُ رَسُولَ اللهِ ﷺ يَقُولُ خَيْرُ الْمَجَالِسِ أَوْسَعُهَا ثُمَّ تَنَحَّى فَجَلَسَ فِي مَجْلِسٍ وَاسِعٍ	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449314	449314	120712	hadith	adab/46/2	adab:1137	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120724	46	Gatherings	كتاب الْمَجَالِسِ	null	null	1136	17	120712	2	Facing qibla	بَابُ اسْتِقْبَالِ الْقِبْلَةِ	null	null	1137	1	null	null	null	null	null	null	null	null	143941	2	-1	No Grade	لا نعرف حكم له	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:-1	Albānī:No Grade	null	null	null	1137	1137	null	null	null	null	null	Munqidh said, "In most of the gatherings of 'Abdullah ibn 'Umar, he would face qibla. Once Yazid ibn 'Abdullah ibn Fusayt recited Sajda after sunrise. He prostrated and the people there prostrated with the exception of 'Abdullah ibn 'Umar. When the sun rose, 'Abdullah uncurled his legs and then prostrated. He said, 'Did you see the prostration of your companions? They prostrated at a time when the prayer should not be done."	null	حَدَّثَنَا عَبْدُ اللهِ بْنُ صَالِحٍ قَالَ حَدَّثَنِي حَرْمَلَةُ بْنُ عِمْرَانَ عَنْ سُفْيَانَ بْنِ مُنْقِذٍ	عَنْ أَبِيهِ قَالَ كَانَ أَكْثَرُ جُلُوسِ عَبْدِ اللهِ بْنِ عُمَرَ وَهُوَ مُسْتَقْبِلٌ الْقِبْلَةَ فَقَرَأَ يَزِيدُ بْنُ عَبْدِ اللهِ بْنِ قُسَيْطٍ سَجْدَةً بَعْدَ طُلُوعِ الشَّمْسِ فَسَجَدَ وَسَجَدُوا إِلاَّ عَبْدَ اللهِ بْنَ عُمَرَ فَلَمَّا طَلَعَتِ الشَّمْسُ حَلَّ عَبْدُ اللهِ حَبْوَتَهُ ثُمَّ سَجَدَ وَقَالَ أَلَمْ تَرَ سَجْدَةَ أَصْحَابِكَ؟ إِنَّهُمْ سَجَدُوا فِي غَيْرِ حِينِ صَلاةٍ	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449315	449315	120713	hadith	adab/46/3	adab:1138	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120724	46	Gatherings	كتاب الْمَجَالِسِ	null	null	1136	17	120713	3	When someone stands up and then returns to his place	بَابُ إِذَا قَامَ ثُمَّ رَجَعَ إِلَى مَجْلِسِهِ	null	null	1138	1	null	null	null	null	null	null	null	null	143942	3	100	Sound	صحيح	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:100	Albānī:Sound	null	null	null	1138	1138	null	null	null	null	null	Abu Hurayra reported that the Prophet ﷺ said, "When one of you gets up from his place and then returns to it, he is more entitled to."	null	حَدَّثَنَا خَالِدُ بْنُ مَخْلَدٍ قَالَ حَدَّثَنَا سُلَيْمَانُ بْنُ بِلاَلٍ قَالَ حَدَّثَنِي سُهَيْلٌ عَنْ أَبِيهِ عَنْ أَبِي هُرَيْرَةَ	عَنِ النَّبِيِّ ﷺ إِذَا قَامَ أَحَدُكُمْ مِنْ مَجْلِسِهِ ثُمَّ رَجَعَ إِلَيْهِ فَهُوَ أَحَقُّ بِهِ	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
449316	449316	120714	hadith	adab/46/4	adab:1139	15	adab	al-Adab al-Mufrad	الأدب المفرد	al-Adab al-Mufrad	ُالأدَبُ المُفْرَد	Abū ʿAbdullah M. Ismāʿīl al-Bukhārī	null	2	120724	46	Gatherings	كتاب الْمَجَالِسِ	null	null	1136	17	120714	4	Sitting in the road	بَابُ الْجُلُوسِ عَلَى الطَّرِيقِ	null	null	1139	1	null	null	null	null	null	null	null	null	143943	4	100	Sound	صحيح	53	Albānī	الألباني	M. Nāṣir al-Dīn al-Albānī	محمد ناصر الدين الدين	53:100	Albānī:Sound	null	null	null	1139	1139	null	null	null	null	null	Anas said, "The Messenger of Allah ﷺ came to us when we were children. He greeted us and sent me to get something he needed. He sat in the road waiting for me until I came back to him."	null	حَدَّثَنَا مُحَمَّدُ بْنُ سَلامٍ قَالَ أَخْبَرَنَا أَبُو خَالِدٍ الأَحْمَرُ عَنْ حُمَيْدٍ	عَنْ أَنَسٍ أَتَانَا رَسُولُ اللهِ ﷺ وَنَحْنُ صِبْيَانُ فَسَلَّمَ عَلَيْنَا وَأَرْسَلَنِي فِي حَاجَةٍ وَجَلَسَ فِي الطَّرِيقِ يَنْتَظِرُنِي حَتَّى رَجَعْتُ إِلَيْهِ قَالَ فَأَبْطَأْتُ عَلَى أُمِّ سُلَيْمٍ فَقَالَتْ مَا حَبَسَكَ؟ فَقُلْتُ بَعَثَنِي النَّبِيُّ ﷺ فِي حَاجَةٍ قَالَتْ مَا هِيَ؟ قُلْتُ إِنَّهَا سِرٌّ قَالَتْ فَاحْفَظْ سِرَّ رَسُولِ اللهِ ﷺ	null	null	null	Fri Jan 02 2026 20:14:40 GMT+0000 (Coordinated Universal Time)	null	Sun May 11 2025 17:05:51 GMT+0000 (Coordinated Universal Time)	null
